Date,Open,High,Low,Close,Adj Close,Volume
2022-09-23,49.279999,50.150002,48.450001,50.099998,49.446804,24591700
2022-09-26,49.930000,50.459999,48.810001,48.880001,48.242714,19266800
2022-09-27,49.820000,50.650002,49.400002,50.580002,49.920547,17297500
2022-09-28,50.110001,51.189999,50.099998,51.000000,50.335068,17784300
2022-09-29,50.040001,50.299999,49.220001,50.009998,49.357975,25582100
2022-09-30,50.540001,52.060001,49.810001,50.099998,49.446804,38917700
2022-10-03,51.009998,53.090000,50.639999,51.720001,51.045681,24632400
2022-10-04,53.560001,54.810001,52.660000,53.959999,53.256474,24275500
2022-10-05,52.880001,55.200001,52.169998,54.730000,54.016438,20418300
2022-10-06,54.400002,55.110001,53.299999,54.619999,53.907871,17149400
2022-10-07,53.560001,54.650002,52.509998,52.910000,52.330345,21977700
2022-10-10,53.070000,53.130001,50.770000,51.380001,50.817116,17227400
2022-10-11,50.639999,54.779999,50.330002,53.709999,53.121586,32813700
2022-10-12,53.599998,53.770000,52.389999,52.750000,52.172104,18131900
2022-10-13,51.349998,55.919998,50.740002,54.860001,54.258991,27605000
2022-10-14,55.240002,55.439999,52.599998,52.720001,52.142433,20403000
2022-10-17,54.599998,54.990002,52.849998,53.500000,52.913883,18261700
2022-10-18,55.009998,55.139999,51.660000,52.549999,51.974293,19774800
2022-10-19,52.090000,53.430000,52.060001,53.029999,52.449032,14786100
2022-10-20,53.500000,55.099998,53.169998,53.700001,53.111694,15711800
2022-10-21,53.490002,56.279999,53.340000,56.049999,55.435944,20199200
2022-10-24,56.230000,56.810001,55.070000,56.240002,55.623867,15293600
2022-10-25,56.680000,57.029999,55.340000,55.869999,55.257927,17313000
2022-10-26,56.080002,57.439999,54.959999,55.450001,54.842525,23511300
2022-10-27,55.369999,56.230000,52.119999,52.209999,51.638016,27335800
2022-10-28,51.830002,54.439999,51.459999,54.040001,53.447971,19171100
2022-10-31,53.910000,54.930000,53.169998,54.099998,53.507309,15932500
2022-11-01,55.090000,55.439999,54.110001,54.860001,54.258991,11729700
2022-11-02,54.740002,56.270000,53.419998,53.450001,52.864437,17302700
2022-11-03,52.709999,54.369999,51.910000,53.480000,52.894108,12769200
2022-11-04,55.259998,56.910000,54.820000,56.160000,55.544746,18882700
2022-11-07,56.430000,56.820000,55.459999,56.560001,55.940361,11411300
2022-11-08,57.380001,57.869999,56.480000,57.490002,56.860172,14190100
2022-11-09,56.220001,56.650002,55.509998,55.970001,55.356827,19952500
2022-11-10,58.599998,60.380001,58.060001,60.270000,59.609715,24982500
2022-11-11,60.650002,63.180000,59.880001,62.520000,61.835068,17579400
2022-11-14,61.939999,62.750000,60.990002,61.779999,61.103172,13988200
2022-11-15,63.500000,64.440002,62.419998,63.099998,62.408710,16325000
2022-11-16,60.529999,61.380001,58.119999,58.869999,58.225060,25901900
2022-11-17,57.299999,58.990002,56.509998,58.740002,58.096478,14212300
2022-11-18,59.560001,59.660000,58.099998,58.580002,57.938232,9703700
2022-11-21,58.020000,58.020000,56.820000,57.160000,56.533787,9968400
2022-11-22,57.549999,58.680000,56.980000,58.619999,57.977795,8955700
2022-11-23,58.240002,59.060001,57.750000,58.930000,58.284401,8996800
2022-11-25,58.669998,59.130001,58.389999,58.410000,57.770100,4360500
2022-11-28,57.320000,57.759998,55.470001,55.750000,55.139236,15512600
2022-11-29,55.709999,56.520000,54.770000,55.119999,54.516140,12874200
2022-11-30,53.580002,57.680000,52.610001,57.650002,57.018421,31461400
2022-12-01,57.830002,57.919998,55.099998,55.490002,54.882084,21764200
2022-12-02,54.340000,55.419998,53.380001,54.680000,54.080952,15946500
2022-12-05,54.369999,55.270000,53.700001,54.040001,53.447971,13806900
2022-12-06,53.860001,54.630001,53.240002,53.680000,53.091915,17988000
2022-12-07,53.119999,54.240002,52.439999,53.820000,53.230377,11367300
2022-12-08,54.560001,55.700001,54.049999,55.200001,54.595261,13609100
2022-12-09,54.680000,55.860001,54.520000,54.869999,54.268871,9932200
2022-12-12,53.520000,55.380001,53.340000,55.349998,54.743618,13250600
2022-12-13,57.189999,57.889999,54.650002,55.240002,54.634830,14210500
2022-12-14,55.240002,56.099998,54.060001,54.590000,53.991940,11235300
2022-12-15,53.560001,53.720001,51.849998,52.040001,51.469879,17785000
2022-12-16,51.740002,52.540001,51.619999,52.070000,51.499550,22951400
2022-12-19,52.169998,52.290001,51.099998,51.720001,51.153385,16470000
2022-12-20,51.340000,51.970001,50.450001,50.680000,50.124779,16942000
2022-12-21,50.930000,51.750000,50.750000,51.189999,50.629196,20400800
2022-12-22,49.500000,49.970001,48.430000,49.430000,48.888474,40959600
2022-12-23,49.000000,50.549999,48.990002,50.200001,49.650040,17425700
2022-12-27,49.610001,50.310001,48.520000,50.020000,49.472015,15159100
2022-12-28,49.840000,51.090000,48.830002,49.119999,48.581871,12518700
2022-12-29,49.400002,50.930000,49.340000,50.650002,50.095108,13204300
2022-12-30,49.450001,50.020000,49.130001,49.980000,49.544937,11989800
2023-01-03,50.560001,50.959999,49.549999,50.369999,49.931545,12422800
2023-01-04,53.049999,54.520000,52.730000,54.200001,53.728203,25077300
2023-01-05,53.889999,55.389999,53.889999,54.709999,54.233765,18030900
2023-01-06,55.430000,57.290001,54.029999,56.770000,56.275837,21069800
2023-01-09,56.820000,57.520000,55.650002,56.360001,55.869400,15715900
2023-01-10,56.160000,57.279999,55.860001,57.209999,56.712002,10571300
2023-01-11,57.349998,58.470001,56.919998,58.060001,57.554607,12143000
2023-01-12,58.110001,58.240002,56.430000,57.270000,56.771481,14888100
2023-01-13,56.730000,56.970001,56.119999,56.930000,56.434441,12520600
2023-01-17,57.160000,58.599998,56.549999,56.849998,56.355137,10962700
2023-01-18,57.509998,58.049999,56.360001,56.509998,56.018093,10035300
2023-01-19,55.709999,57.090000,55.279999,56.360001,55.869400,12034200
2023-01-20,57.470001,58.570000,56.759998,58.459999,57.951122,13826400
2023-01-23,58.919998,61.910000,58.860001,61.820000,61.281872,20175400
2023-01-24,61.200001,61.720001,60.869999,61.259998,60.726749,10183200
2023-01-25,60.669998,61.669998,60.419998,61.540001,61.004311,10787200
2023-01-26,62.580002,63.049999,61.290001,62.799999,62.253345,12219500
2023-01-27,62.139999,64.339996,61.959999,63.869999,63.314030,15895800
2023-01-30,62.759998,63.279999,61.689999,61.709999,61.172832,16169000
2023-01-31,59.099998,60.340000,58.650002,60.299999,59.775105,23856300
2023-02-01,60.619999,63.230000,60.389999,62.599998,62.055077,20902200
2023-02-02,63.560001,63.919998,61.860001,63.169998,62.620121,15877600
2023-02-03,62.000000,63.790001,61.900002,62.410000,61.866737,12187100
2023-02-06,60.939999,61.180000,59.740002,59.980000,59.457886,11484300
2023-02-07,60.090000,62.389999,59.700001,62.130001,61.589176,12713100
2023-02-08,61.450001,62.330002,60.230000,60.250000,59.725536,9510500
2023-02-09,61.200001,61.820000,59.689999,60.180000,59.656151,10094700
2023-02-10,60.500000,60.759998,59.250000,59.820000,59.299282,11429700
2023-02-13,59.820000,60.279999,58.840000,60.119999,59.596676,11466200
2023-02-14,59.520000,62.310001,59.029999,62.070000,61.529701,12496200
2023-02-15,61.330002,61.939999,60.459999,61.840000,61.301701,10457400
2023-02-16,60.779999,61.349998,59.849998,60.049999,59.527287,12683400
2023-02-17,59.840000,60.180000,58.509998,59.009998,58.496334,10874900
2023-02-21,58.340000,59.709999,57.490002,57.599998,57.098606,12667500
2023-02-22,57.730000,58.570000,56.830002,56.980000,56.484001,12260300
2023-02-23,59.139999,59.750000,57.439999,58.750000,58.238594,16094600
2023-02-24,57.700001,58.369999,57.349998,58.180000,57.673561,9867400
2023-02-27,59.169998,59.560001,57.830002,57.900002,57.395996,8514000
2023-02-28,57.639999,58.740002,57.400002,57.820000,57.316696,10493300
2023-03-01,57.860001,58.549999,57.220001,57.340000,56.840874,9141400
2023-03-02,55.500000,56.700001,54.720001,56.430000,55.938789,16625500
2023-03-03,56.459999,56.869999,55.439999,56.779999,56.285740,13769200
2023-03-06,57.279999,58.650002,56.540001,56.830002,56.335312,14472200
2023-03-07,56.500000,56.730000,55.310001,55.560001,55.076370,13278300
2023-03-08,55.840000,56.919998,55.349998,56.889999,56.394791,11515700
2023-03-09,56.639999,57.560001,55.540001,55.599998,55.116016,10200000
2023-03-10,55.660000,56.509998,54.529999,54.930000,54.451851,14180700
2023-03-13,53.970001,54.549999,52.759998,53.900002,53.430817,17365200
2023-03-14,54.970001,55.419998,53.700001,54.270000,53.797596,14657000
2023-03-15,53.330002,54.270000,52.880001,54.130001,53.658813,14643600
2023-03-16,53.689999,56.709999,53.610001,56.570000,56.077576,14791800
2023-03-17,56.799999,57.720001,56.220001,56.660000,56.166786,26655200
2023-03-20,56.700001,57.869999,56.080002,57.639999,57.138260,10610200
2023-03-21,58.380001,59.520000,57.599998,58.630001,58.119640,14613700
2023-03-22,58.400002,60.410000,58.090000,58.169998,57.663643,16949300
2023-03-23,59.180000,61.779999,59.130001,61.340000,60.806049,23903100
2023-03-24,60.509998,61.400002,60.500000,61.160000,60.627621,18735600
2023-03-27,61.189999,61.419998,59.169998,59.790001,59.269543,15901000
2023-03-28,59.799999,59.869999,57.820000,59.279999,58.763981,20496300
2023-03-29,60.910000,64.419998,60.869999,63.540001,62.986900,51939800
2023-03-30,64.029999,64.099998,62.480000,63.090000,62.540821,23038300
2023-03-31,60.349998,61.660000,59.900002,60.340000,59.814762,35416500
2023-04-03,59.810001,59.810001,57.869999,59.610001,59.091118,23610800
2023-04-04,59.680000,60.099998,56.950001,57.270000,56.771481,21303200
2023-04-05,56.820000,57.110001,56.009998,57.020000,56.523655,19456200
2023-04-06,56.950001,59.150002,56.799999,58.560001,58.167568,21496500
2023-04-10,61.180000,63.770000,61.000000,63.270000,62.846004,43280100
2023-04-11,63.639999,64.290001,63.040001,63.570000,63.143990,23090200
2023-04-12,64.360001,64.360001,61.840000,61.959999,61.544781,16694100
2023-04-13,61.509998,63.369999,60.790001,63.000000,62.577812,23286500
2023-04-14,63.180000,63.220001,61.770000,62.630001,62.210297,14953000
2023-04-17,62.220001,62.770000,61.980000,62.540001,62.120892,11546800
2023-04-18,63.330002,63.450001,61.480000,61.930000,61.514984,12175200
2023-04-19,60.980000,61.209999,60.380001,60.650002,60.243561,11652600
2023-04-20,59.880001,61.950001,59.869999,61.459999,61.048130,14382200
2023-04-21,61.150002,61.450001,60.730000,61.130001,60.720341,9606200
2023-04-24,60.099998,60.880001,59.349998,59.509998,59.111198,13402600
2023-04-25,59.130001,59.340000,58.029999,58.139999,57.750381,15987300
2023-04-26,59.580002,61.180000,59.340000,61.020000,60.611080,25385000
2023-04-27,60.750000,61.959999,60.130001,61.900002,61.485188,13524600
2023-04-28,62.430000,64.440002,62.299999,64.360001,63.928699,18088800
2023-05-01,63.889999,64.099998,62.310001,62.349998,61.932163,12823400
2023-05-02,62.230000,62.580002,61.250000,61.900002,61.485188,12237600
2023-05-03,61.490002,62.180000,60.820000,60.910000,60.501816,10818100
2023-05-04,60.549999,60.959999,59.900002,60.509998,60.104496,13357900
2023-05-05,60.610001,61.740002,60.110001,61.230000,60.819668,12305900
2023-05-08,61.250000,61.349998,60.310001,60.869999,60.462086,11510400
2023-05-09,59.880001,61.389999,59.549999,60.930000,60.521683,11895200
2023-05-10,61.919998,62.310001,59.790001,59.990002,59.587986,14548700
2023-05-11,60.590000,61.810001,60.070000,61.610001,61.197128,15536600
2023-05-12,61.990002,62.189999,60.150002,60.919998,60.511749,12123400
2023-05-15,62.230000,64.870003,61.799999,64.639999,64.206810,22227200
2023-05-16,64.550003,65.220001,63.299999,63.730000,63.302917,15259000
2023-05-17,64.580002,65.320000,63.439999,64.919998,64.484940,15947700
2023-05-18,65.980003,68.589996,65.080002,67.570000,67.117188,30688000
2023-05-19,67.570000,68.389999,66.430000,68.169998,67.713165,16807800
2023-05-22,65.750000,66.750000,64.760002,66.230003,65.786171,37491000
2023-05-23,65.849998,67.559998,65.709999,66.010002,65.567642,15896200
2023-05-24,64.949997,66.730003,64.879997,66.529999,66.084160,15806600
2023-05-25,69.750000,69.879997,67.510002,69.610001,69.143509,29021500
2023-05-26,69.879997,74.589996,69.800003,73.930000,73.434570,33410000
2023-05-30,74.389999,74.769997,71.580002,71.690002,71.209587,24454700
2023-05-31,68.900002,69.849998,67.919998,68.199997,67.742966,30403600
2023-06-01,68.940002,69.790001,68.099998,69.089996,68.626999,18153000
2023-06-02,69.989998,70.550003,68.290001,69.169998,68.706467,13457700
2023-06-05,69.500000,69.500000,67.510002,67.769997,67.315842,12441100
2023-06-06,67.029999,68.839996,66.820000,67.540001,67.087379,12476600
2023-06-07,68.410004,68.669998,66.940002,67.059998,66.610603,14610800
2023-06-08,66.500000,66.519997,64.010002,65.320000,64.882263,25856800
2023-06-09,65.930000,66.400002,64.470001,65.430000,64.991531,14649300
2023-06-12,65.839996,67.540001,65.790001,67.449997,66.997986,14731100
2023-06-13,68.559998,68.879997,67.599998,67.870003,67.415184,11911900
2023-06-14,67.540001,69.209999,67.519997,69.120003,68.656799,11085800
2023-06-15,68.589996,69.519997,68.360001,68.820000,68.358810,11842600
2023-06-16,70.150002,70.500000,66.059998,67.660004,67.206581,32252600
2023-06-20,67.320000,67.620003,65.769997,66.900002,66.451675,13261600
2023-06-21,66.750000,67.199997,65.339996,65.800003,65.359047,10427200
2023-06-22,65.529999,66.660004,65.510002,66.250000,65.806038,8639500
2023-06-23,65.449997,65.959999,64.839996,65.279999,64.842537,12646700
2023-06-26,65.629997,66.699997,65.410004,65.449997,65.011391,13815900
2023-06-27,65.269997,66.839996,63.790001,66.790001,66.342415,18305200
2023-06-28,65.650002,67.730003,65.389999,67.070000,66.620544,27100100
2023-06-29,67.839996,67.949997,63.549999,64.330002,63.898895,51141900
2023-06-30,64.500000,65.099998,62.900002,63.110001,62.687077,31530900
2023-07-03,63.439999,64.320000,63.259998,63.900002,63.471783,12921300
2023-07-05,63.500000,63.750000,62.020000,62.060001,61.644112,16553000
2023-07-06,60.990002,61.790001,60.500000,61.230000,60.819668,15607300
2023-07-07,61.430000,61.490002,60.630001,60.650002,60.356918,15011100
2023-07-10,60.830002,62.830002,60.580002,62.480000,62.178078,16953100
2023-07-11,62.599998,63.669998,62.310001,63.599998,63.292664,13464500
2023-07-12,64.470001,64.699997,63.130001,63.790001,63.481747,13953600
2023-07-13,64.180000,64.650002,63.549999,64.529999,64.218163,11384700
2023-07-14,64.300003,65.540001,63.680000,64.080002,63.770348,13851400
2023-07-17,63.799999,65.669998,63.340000,65.160004,64.845131,11333600
2023-07-18,64.370003,65.120003,63.750000,64.940002,64.626190,10402300
2023-07-19,65.629997,65.760002,64.800003,64.959999,64.646088,9463900
2023-07-20,64.400002,65.550003,64.250000,64.690002,64.377396,12745100
2023-07-21,65.290001,66.160004,64.339996,65.650002,65.332764,24536900
2023-07-24,65.360001,66.639999,65.220001,65.480003,65.163582,10272700
2023-07-25,65.400002,66.000000,65.080002,65.680000,65.362610,8610900
2023-07-26,65.000000,67.879997,65.000000,67.379997,67.054390,14920600
2023-07-27,70.480003,72.339996,69.959999,71.070000,70.726570,25068300
2023-07-28,71.580002,72.129997,70.660004,71.199997,70.855927,11932900
2023-07-31,71.120003,71.769997,70.870003,71.389999,71.045013,11193800
2023-08-01,71.000000,71.080002,69.889999,70.760002,70.418060,13141100
2023-08-02,69.750000,69.849998,67.339996,68.169998,67.840584,14004400
2023-08-03,67.570000,69.389999,67.160004,69.180000,68.845695,11075200
2023-08-04,69.500000,70.930000,69.129997,69.910004,69.572174,11250200
2023-08-07,69.849998,70.230003,68.830002,69.379997,69.044731,10537500
2023-08-08,68.699997,68.760002,66.959999,67.650002,67.323090,14767800
2023-08-09,67.779999,67.970001,66.620003,66.699997,66.377686,10043200
2023-08-10,67.059998,67.459999,64.930000,65.440002,65.123772,12775300
2023-08-11,64.900002,65.309998,64.070000,64.370003,64.058937,11820800
2023-08-14,64.370003,68.480003,64.199997,68.279999,67.950050,21954000
2023-08-15,67.589996,67.629997,65.320000,65.330002,65.014305,13808500
2023-08-16,65.000000,65.230003,64.089996,64.220001,63.909668,9895400
2023-08-17,64.489998,64.709999,63.400002,63.560001,63.252857,9933300
2023-08-18,62.310001,63.860001,61.750000,63.590000,63.282711,9573600
2023-08-21,63.680000,64.190002,62.860001,63.959999,63.650921,11311900
2023-08-22,64.300003,65.080002,63.290001,63.410000,63.103584,8877800
2023-08-23,63.570000,65.620003,63.169998,65.190002,64.874985,10747400
2023-08-24,66.139999,66.239998,63.369999,63.689999,63.382225,12661600
2023-08-25,63.459999,64.389999,62.630001,63.720001,63.412086,9409000
2023-08-28,65.720001,66.110001,64.660004,65.309998,64.994400,9904900
2023-08-29,64.900002,67.029999,64.870003,66.680000,66.357780,9955000
2023-08-30,67.190002,68.699997,66.519997,68.089996,67.760963,16892200
2023-08-31,67.970001,70.540001,67.970001,69.940002,69.602028,18420900
2023-09-01,70.209999,70.620003,69.550003,70.389999,70.049858,10769200
2023-09-05,69.910004,71.160004,69.529999,70.290001,69.950333,11144300
2023-09-06,70.129997,70.660004,69.639999,70.410004,70.069756,9192800
2023-09-07,69.449997,70.290001,69.099998,69.870003,69.532372,12043200
2023-09-08,69.769997,70.610001,69.610001,70.180000,69.840866,9805000
2023-09-11,70.830002,70.860001,69.309998,70.029999,69.691597,9310400
2023-09-12,69.959999,71.690002,69.790001,70.309998,69.970245,11062100
2023-09-13,71.050003,71.860001,70.360001,70.849998,70.507637,14525500
2023-09-14,71.669998,72.230003,71.279999,71.790001,71.443085,11170300
2023-09-15,71.290001,71.629997,69.639999,69.879997,69.542313,16411400
2023-09-18,70.650002,71.050003,69.910004,70.500000,70.159325,12735700
2023-09-19,70.620003,71.059998,69.970001,70.709999,70.368301,10399000
2023-09-20,70.949997,72.309998,69.650002,69.680000,69.343285,15522100
2023-09-21,69.000000,69.290001,67.830002,67.900002,67.571892,14967500
2023-09-22,68.589996,69.750000,67.790001,68.879997,68.547150,15487200
2023-09-25,68.290001,69.190002,67.610001,68.580002,68.248596,14900000
2023-09-26,67.970001,69.050003,67.589996,67.940002,67.611694,12752500
2023-09-27,68.120003,68.849998,66.750000,68.209999,67.880386,20852300
2023-09-28,65.970001,67.089996,63.830002,65.199997,64.884933,46749800
2023-09-29,66.360001,68.730003,66.360001,68.029999,67.701248,24307500
2023-10-02,68.239998,69.279999,67.059998,67.959999,67.631599,14880500
2023-10-03,67.169998,69.650002,67.110001,67.830002,67.502228,12481500
2023-10-04,68.309998,68.500000,67.120003,68.110001,67.780876,12912800
2023-10-05,68.610001,69.540001,68.339996,69.050003,68.716331,14045000
2023-10-06,68.709999,70.330002,68.000000,69.959999,69.738075,15105100
2023-10-09,69.610001,69.949997,68.580002,69.480003,69.259605,8588700
2023-10-10,69.489998,70.110001,68.889999,69.070000,68.850906,9007600
2023-10-11,69.720001,70.269997,68.930000,70.209999,69.987289,11165300
2023-10-12,70.389999,70.720001,69.300003,69.750000,69.528740,11408700
2023-10-13,69.870003,70.059998,69.089996,69.209999,68.990456,10287900
2023-10-16,69.010002,70.029999,68.139999,69.080002,68.860870,11294100
2023-10-17,68.070000,69.629997,67.620003,69.000000,68.781128,11843000
2023-10-18,68.010002,69.550003,67.980003,69.139999,68.920677,11201000
2023-10-19,69.680000,69.779999,67.180000,67.529999,67.315781,18111000
2023-10-20,67.559998,68.519997,67.139999,67.220001,67.006760,11501700
2023-10-23,66.820000,68.160004,66.230003,66.879997,66.667839,9762000
2023-10-24,67.290001,68.349998,67.129997,68.070000,67.854073,8450700
2023-10-25,68.489998,69.199997,65.900002,66.500000,66.289063,11924300
2023-10-26,66.449997,67.440002,63.880001,64.529999,64.325310,16697900
2023-10-27,64.919998,66.269997,64.879997,65.650002,65.441750,9980300
2023-10-30,66.360001,67.550003,65.169998,66.070000,65.860420,10667700
2023-10-31,66.080002,67.070000,65.260002,66.870003,66.657883,8268400
2023-11-01,67.000000,69.660004,67.000000,69.400002,69.179855,16777500
2023-11-02,70.320000,71.029999,69.750000,70.440002,70.216553,11926000
2023-11-03,71.300003,73.190002,71.150002,72.580002,72.349770,14455400
2023-11-06,72.580002,72.989998,72.019997,72.919998,72.688683,10073900
2023-11-07,72.480003,73.129997,71.709999,72.800003,72.569069,8248400
2023-11-08,72.620003,72.779999,71.720001,72.279999,72.050713,9917600
2023-11-09,73.550003,76.099998,73.500000,73.570000,73.336632,22435900
2023-11-10,74.440002,75.809998,73.570000,75.360001,75.120949,12306000
2023-11-13,74.150002,75.199997,73.389999,74.779999,74.542786,9116000
2023-11-14,76.000000,77.449997,75.910004,77.169998,76.925201,12972700
2023-11-15,77.500000,77.500000,76.309998,77.139999,76.895302,9954000
2023-11-16,76.889999,77.480003,76.480003,76.669998,76.426788,12989000
2023-11-17,76.599998,77.940002,76.470001,77.559998,77.313972,9376900
2023-11-20,77.339996,78.910004,77.129997,78.620003,78.370613,11424100
2023-11-21,77.849998,77.930000,76.309998,76.709999,76.466667,12016700
2023-11-22,77.199997,78.449997,76.849998,77.099998,76.855423,8579500
2023-11-24,76.680000,77.010002,76.370003,76.870003,76.626167,4349600
2023-11-27,76.870003,78.290001,76.660004,77.510002,77.264130,11005600
2023-11-28,75.080002,76.239998,73.989998,76.120003,75.878540,19225700
2023-11-29,77.449997,79.019997,76.379997,76.690002,76.446732,14062900
2023-11-30,76.820000,77.000000,74.970001,76.120003,75.878540,21701600
2023-12-01,76.010002,76.540001,75.089996,75.930000,75.689140,14353100
2023-12-04,75.419998,75.599998,73.330002,74.290001,74.054337,11659300
2023-12-05,73.470001,73.970001,73.040001,73.690002,73.456253,8800500
2023-12-06,75.300003,75.400002,72.930000,73.129997,72.898018,8883900
2023-12-07,74.019997,74.209999,72.989998,73.650002,73.416382,10641300
2023-12-08,73.480003,75.349998,73.430000,74.959999,74.722214,12000900
2023-12-11,77.190002,78.510002,76.970001,77.790001,77.543243,18547600
2023-12-12,77.419998,78.260002,77.099998,78.160004,77.912071,10262100
2023-12-13,78.300003,80.269997,78.029999,79.790001,79.536896,11629900
2023-12-14,80.809998,82.400002,80.790001,82.190002,81.929283,17342800
2023-12-15,82.889999,82.989998,81.110001,81.410004,81.151764,19545800
2023-12-18,81.589996,81.860001,80.809998,81.559998,81.301277,12416600
2023-12-19,81.669998,82.269997,81.169998,82.169998,81.909348,14316400
2023-12-20,81.459999,81.620003,78.629997,78.690002,78.440392,29085000
2023-12-21,85.000000,86.019997,83.110001,85.480003,85.208847,53969700
2023-12-22,86.150002,87.489998,85.620003,86.489998,86.215637,22519000
2023-12-26,86.699997,87.870003,86.430000,87.059998,86.783829,11203900
2023-12-27,87.480003,87.489998,86.220001,86.660004,86.385101,9186300
2023-12-28,86.750000,86.750000,85.839996,86.000000,85.727196,9606200
2023-12-29,85.839996,86.139999,85.029999,85.339996,85.183197,8546000
2024-01-02,84.000000,84.080002,81.750000,82.339996,82.188705,13597100
2024-01-03,81.199997,82.589996,80.580002,82.260002,82.108856,12915600
2024-01-04,83.470001,84.260002,82.610001,82.709999,82.558037,19134200
2024-01-05,81.480003,83.529999,81.010002,83.449997,83.296669,15479400
2024-01-08,83.889999,85.510002,83.830002,84.949997,84.793907,16219800
2024-01-09,83.129997,84.190002,82.900002,83.330002,83.176895,12138700
2024-01-10,82.959999,83.019997,81.660004,82.379997,82.228630,10748600
2024-01-11,82.800003,83.449997,81.820000,83.389999,83.236786,10579300
2024-01-12,82.750000,83.050003,81.709999,82.389999,82.238617,10185700
2024-01-16,82.540001,85.220001,82.330002,84.610001,84.454536,13713500
2024-01-17,83.690002,83.970001,82.629997,83.279999,83.126984,10245400
2024-01-18,85.220001,85.820000,84.040001,84.820000,84.664154,15077700
2024-01-19,86.059998,87.790001,85.620003,87.510002,87.349213,17971200
2024-01-22,88.269997,89.949997,88.010002,89.239998,89.076027,14371200
2024-01-23,89.000000,89.180000,86.879997,87.529999,87.369171,16850900
2024-01-24,88.410004,88.570000,86.610001,88.080002,87.918167,19752800
2024-01-25,89.150002,90.040001,88.500000,89.199997,89.036102,15892400
2024-01-26,87.239998,88.500000,86.290001,88.050003,87.888229,14934500
2024-01-29,88.500000,89.570000,88.019997,89.070000,88.906349,12108100
2024-01-30,88.080002,88.790001,85.760002,86.160004,86.001701,12980400
2024-01-31,84.959999,86.919998,84.790001,85.750000,85.592445,11396700
2024-02-01,86.070000,86.190002,84.620003,85.610001,85.452705,10459000
2024-02-02,85.070000,86.610001,84.940002,86.480003,86.321106,10449400
2024-02-05,86.739998,87.220001,85.610001,86.980003,86.820190,8409300
2024-02-06,86.830002,87.190002,83.720001,84.599998,84.444557,12990300
2024-02-07,84.139999,85.279999,82.470001,85.169998,85.013512,16374800
2024-02-08,85.510002,86.029999,84.529999,84.879997,84.724037,12524500
2024-02-09,85.059998,85.620003,83.959999,85.559998,85.402786,12161500
2024-02-12,85.529999,86.910004,85.389999,85.699997,85.542534,10366000
2024-02-13,82.470001,83.550003,80.769997,81.529999,81.380203,21207900
2024-02-14,82.180000,83.180000,81.489998,81.830002,81.679649,12870900
2024-02-15,82.239998,82.709999,81.510002,81.629997,81.480011,11527600
2024-02-16,80.959999,81.339996,79.250000,79.500000,79.353928,15544400
2024-02-20,79.330002,80.769997,79.150002,80.709999,80.561699,12627200
2024-02-21,80.790001,81.500000,79.940002,81.489998,81.340271,9943600
2024-02-22,85.000000,86.309998,83.879997,85.910004,85.752151,17510900
2024-02-23,86.550003,86.820000,85.050003,86.000000,85.841988,10232800
2024-02-26,89.680000,92.349998,88.900002,89.459999,89.295624,28920100
2024-02-27,91.889999,92.750000,90.489998,91.849998,91.681236,21422700
2024-02-28,90.459999,90.790001,89.300003,89.709999,89.545174,14190700
2024-02-29,90.650002,90.830002,88.820000,90.610001,90.443520,17027000
2024-03-01,91.919998,96.059998,91.919998,95.150002,94.975174,23430400
2024-03-04,96.930000,97.379997,94.620003,95.769997,95.594032,20913200
2024-03-05,94.250000,95.370003,93.279999,94.470001,94.296425,12887500
2024-03-06,95.050003,96.430000,94.559998,95.559998,95.384415,14232400
2024-03-07,98.930000,99.690002,97.470001,98.980003,98.798141,24843300
2024-03-08,99.879997,101.849998,97.320000,97.620003,97.440636,22353100
2024-03-11,95.900002,96.459999,93.529999,94.510002,94.336349,15673300
2024-03-12,95.330002,97.500000,93.639999,97.419998,97.240997,14993700
2024-03-13,95.320000,95.339996,93.099998,94.160004,93.986992,16732600
2024-03-14,93.300003,93.449997,90.300003,91.430000,91.262009,16718900
2024-03-15,92.480003,94.699997,92.019997,93.250000,93.078667,29539200
2024-03-18,96.820000,97.080002,93.690002,93.779999,93.607689,23140300
2024-03-19,92.580002,94.160004,91.000000,94.000000,93.827293,21054700
2024-03-20,94.989998,96.680000,93.589996,96.250000,96.073151,39807400
2024-03-21,113.370003,113.500000,108.779999,109.849998,109.648163,89554100
2024-03-22,109.309998,111.339996,107.050003,110.209999,110.007507,37249900
2024-03-25,110.239998,121.410004,110.160004,117.129997,116.914787,55766100
2024-03-26,119.000000,122.459999,118.169998,118.800003,118.581726,44295100
2024-03-27,119.300003,120.110001,117.080002,119.250000,119.030891,29320700
2024-03-28,119.440002,119.629997,117.349998,117.889999,117.786980,21047800
2024-04-01,119.199997,127.379997,119.000000,124.300003,124.191383,44309400
2024-04-02,122.709999,123.680000,120.919998,122.750000,122.642731,25026400
2024-04-03,122.199997,128.279999,121.330002,128.009995,127.898132,40130100
2024-04-04,130.179993,130.539993,123.650002,124.089996,123.981560,36009900
2024-04-05,124.400002,125.690002,121.199997,123.580002,123.472008,23290900
2024-04-08,129.059998,129.699997,122.610001,122.949997,122.842552,27955800
2024-04-09,124.889999,126.139999,121.269997,122.629997,122.522835,19243800
2024-04-10,120.000000,124.480003,119.930000,122.199997,122.093208,22242300
